turtle-id,belief
142,0.30323745230381877
239,0.5954996146333911
265,-0.3683258459672984
189,0.663160792242346
40,-0.39023432337482156
251,-0.6499968045518305
294,-0.35697678879551625
28,-0.8952163021025843
61,-0.7182685181499442
18,-0.9246275994059161
364,0.028551180254879065
165,0.8297346804703585
235,0.6972288897312131
240,-0.6144419058094472
298,-0.6633645013382156
414,-0.6272479143133365
217,-0.7316590692619399
270,-0.6290006525588578
358,-0.62101971595104
83,0.6666447020240789
277,-0.5873277351117305
473,-0.5534835838487778
90,-0.8084228147200381
130,-0.767558555089645
356,0.20896354483145285
329,0.723063854863947
372,0.7327780399273509
353,0.6498943323873643
57,0.05928196774914396
207,0.5814686455356112
65,-0.6892560686246709
39,0.7194204931027441
395,0.11873527184208028
136,0.77126212747404
231,-0.6884404074068083
103,-0.575841580612761
389,0.44534877910633497
75,-0.57440253833847
8,-0.04296365474681208
193,0.6686106851406752
331,-0.37901425615051765
474,-0.2830560028688713
21,-0.4902776953788471
402,0.287273933557175
343,-0.5800869276871108
478,0.8075399598898925
173,0.6770920260394928
301,-0.6345444425307973
371,0.1928903391453074
149,0.661281766088988
424,0.7594972521334653
138,-0.6554633328065246
181,0.3827264617724475
407,-0.6516854393792376
230,-0.5808479774858004
406,0.3822067253957936
175,-0.4988577323724523
78,-0.04358430728553668
327,-0.7243040676650507
172,0.14833056062987393
260,-0.7215851850266473
340,0.675597638701479
465,-0.5479547766165832
349,-0.6563188460689982
50,-0.31516261450105953
11,0.6000994671029529
429,-0.6456210501306172
176,-0.9722640067853012
344,-0.6444652204219988
60,-0.7042878688172248
498,0.731244962828716
434,0.46824228275211155
141,-0.6715194021988338
427,-0.6437857314167755
495,0.8575275731053893
190,-0.7237588467078859
475,-0.6846018522726037
388,-0.7065462355842819
245,-0.7260612260988688
110,0.009314109667236205
421,0.3893983891249364
450,0.4923649593887422
282,-0.5534876034442802
73,-0.7707072443448032
255,-0.6624045564371572
203,-0.6351637615840904
383,0.8961254618005465
296,-0.6453629614446363
24,0.7027331840927872
214,-0.714521209791436
355,0.49693407032163106
452,-0.5573147480689802
215,0.09525337537300356
52,-0.6555574219950887
494,-0.19027872500902612
86,-0.5098856488266258
360,-0.9258895914907941
386,0.7607655384115835
254,0.06691511111980618
119,-0.5257198601889044
135,-0.5721794426700699
315,0.6724169401812697
319,0.30184643520687937
486,0.07734883035316616
234,-0.5622005294116244
55,-0.7558206183543476
430,0.4605512676385639
491,0.815550258730366
174,-0.6480271351903045
113,-0.3446684786615184
200,-0.7326637158870603
408,-0.6479420495615688
183,0.21092071358043696
481,-0.583107449370418
350,-0.7373387537006844
489,-0.6052388525860711
76,0.8059940601506734
451,-0.7593479160672972
311,-0.6583591598719892
120,-0.5582943953140206
41,-0.6998776958722067
226,-0.6556151047086526
118,-0.43051585045031204
448,-0.6641549212873035
51,0.6836051382796496
100,-0.6659569351328999
306,-0.5207726477445069
417,-0.6210656268204465
233,-0.6204062247751002
53,0.2647895671944669
85,0.04084112571527312
124,-0.6656198647185407
378,-0.727130494855871
376,-0.48445755265017293
377,-0.020364465092530315
150,0.7522629416865801
259,-0.738132409235668
468,-0.9586353475359259
292,0.344692392864762
379,0.7622148838169087
438,-0.5439659871736391
89,0.3808884500901916
232,-0.6534052501880948
272,-0.5956233830244936
157,0.6974501467620641
410,-0.5913974297119717
288,-0.5924758888824984
64,0.6312942862262274
139,-0.8376418957401199
273,0.37466008018190916
285,-0.6468067117167456
33,-0.7947191680446944
122,-0.49150289409591297
109,-0.3911917027073957
133,-0.00973196070074763
256,0.6039208528610924
111,-0.48770907906868416
400,-0.6496769742075694
158,-0.6103377414821182
437,-0.6564378508551115
391,-0.16349245892538342
258,-0.6469785792934672
242,-0.7009348423185173
184,-0.6709016446472422
497,0.5865129005366814
284,-0.6503167061170001
160,0.1428535575997849
250,0.4671893403929681
191,-0.6026406437052684
225,-0.6574821957345329
117,-0.6637161319624936
82,0.7735002485559368
345,-0.7904157983276362
99,-0.7213658117376966
9,-0.4383279589018238
147,0.2510332650607274
