turtle-id,opinion-sd
320,0.6146914340967442
230,0.6351418044219913
460,0.5708228029063233
383,0.6359540615902238
496,0.5932609788960803
171,0.7055783620327089
190,0.6449486849458477
271,0.6269929485601927
211,0.6626479849653101
361,0.6179397804953212
63,0.6295142786326575
188,0.6627160347183755
431,0.6309954938377844
422,0.5878207231291643
263,0.6522904693583313
104,0.6618992230221299
163,0.6231021982617078
185,0.6146928981868536
403,0.6161651047406681
113,0.6142804867635407
85,0.6439710993862325
392,0.6056731973627062
391,0.6158228851632181
210,0.6820137506567654
401,0.6153687179817181
170,0.6392358512482087
183,0.6255808043186957
255,0.6080313878007596
256,0.6349109839265977
206,0.6264616595526484
50,0.670732569247253
428,0.6117072478614292
99,0.6732469241041324
92,0.6378444430378507
482,0.6481813611950802
8,0.6564922222357541
76,0.6633536583058537
97,0.688590149076594
119,0.6390579817147051
143,0.6222925904791421
222,0.6376854430978536
349,0.6344385776801449
304,0.6745085007228734
138,0.5983470461743579
254,0.5551903725124293
293,0.5887568858161956
209,0.5870100215562366
465,0.6310071874650564
125,0.6431989470822832
377,0.6525537335891172
162,0.629664973990241
55,0.6234923174514626
173,0.6588852896560705
399,0.6189858901226588
36,0.6572417500844618
200,0.5923189279129468
398,0.6384839091511398
149,0.6369045685370918
451,0.5920796438413776
442,0.6524637503086833
146,0.6384911073311995
435,0.6050148922596489
26,0.6470703519313709
150,0.6580754343269789
311,0.6509431644827492
159,0.6261980100546061
291,0.649757780690844
103,0.6945459803687206
244,0.6264540729962713
405,0.6397635990133168
386,0.6148904708397919
329,0.5891085908259001
223,0.6181034632445979
344,0.642773624058828
330,0.6223149447084924
408,0.7051302941781713
372,0.6089226133366625
160,0.6325726794379454
472,0.5891871233942909
416,0.5889378913447678
481,0.6147850106790759
322,0.5788370280237972
248,0.6180748762861881
459,0.5434111906982486
258,0.6264818611752685
226,0.6513965703119704
484,0.546996502040584
406,0.6180671588793644
276,0.602497148076073
453,0.5353955737363232
483,0.5825047620231417
181,0.6277389632902296
121,0.6300612282040787
249,0.6460480116139957
34,0.6513596439587813
43,0.7112849237351395
448,0.6234497698957798
75,0.6588332289164832
59,0.6110700351226918
136,0.6413572281251444
417,0.6101307474275747
133,0.626837158643766
281,0.5914902311012297
490,0.5950905881229653
64,0.638140758154607
380,0.5943314838956307
397,0.6561529607463272
153,0.636226448928911
462,0.6626452056357275
74,0.6345480456783572
69,0.6308441584793806
277,0.618352454588806
47,0.6506306006617553
30,0.6446882881061842
11,0.6207017750577576
229,0.6292169370941024
437,0.594729282375483
494,0.6121003452319965
469,0.639037877956457
87,0.6099695526004073
402,0.6099783801122126
488,0.6217367094058154
139,0.5859614670957505
275,0.6338570080032089
232,0.61998337957444
265,0.6011679739960879
84,0.714287878275248
28,0.6320224922677169
340,0.6247925637302686
470,0.5920515344106347
294,0.6283222074248097
174,0.6239245179921152
325,0.6062075602828516
455,0.6190941455581238
220,0.6178446918645255
117,0.5823151764288788
298,0.6709099093323665
25,0.6586581236953316
475,0.5586065988974477
94,0.5762024123667078
41,0.6375898715314416
456,0.2242807985462444
429,0.6148170311053995
269,0.7114908864859849
179,0.6307327538274766
176,0.6358976436033841
444,0.576957858548773
348,0.6086997559919929
137,0.6557953595630188
376,0.6055359149241291
278,0.6366311410047243
196,0.6218568084368709
303,0.6275125864829046
233,0.6215951416773288
178,0.6257956829386506
477,0.5566052506437663
379,0.5804652707273004
38,0.6744621049593581
111,0.6257764309426882
7,0.5748847343657794
102,0.6328011700012082
341,0.6230079606323539
264,0.6280005578384862
86,0.6336288500541086
262,0.6436854984398959
414,0.6207303871451855
307,0.35854055948529945
440,0.6428880278975357
415,0.6312293860179072
274,0.604853809506198
242,0.5868677313405817
315,0.5775049017105318
77,0.6353377152530166
461,0.6304382825645071
131,0.6293302478186581
420,0.6560349024335075
217,0.6151585487606839
354,0.6349348843687663
169,0.6673063642457124
161,0.6197134716590816
458,0.5933176475080367
90,0.638395613042035
114,0.6422543539663603
70,0.6622132869775953
409,0.23120130347999057
198,0.6502873121476165
487,0.6222517549800094
197,0.6251197957563335
115,0.6127747456630335
40,0.6484374383723097
493,0.6265938928896477
167,0.632958796684734
42,0.6452013754136172
120,0.6652807110063809
476,0.6175177597626912
13,0.6583078489890329
224,0.6067326826781102
175,0.6084170468420157
101,0.6328924384187926
66,0.6527541755717997
71,0.6585386292943258
371,0.6157172081707215
20,0.6528536531468532
478,0.6107337581181046
343,0.6732577916859082
24,0.6142831411596882
419,0.6086040826835777
106,0.6330804722493338
48,0.6186064443845551
353,0.6272848006129856
252,0.6395401520719992
96,0.6379467220681491
132,0.6481115813348031
266,0.5992666165335697
370,0.6476173686974616
213,0.629432311153764
318,0.6480167978923972
130,0.6130655381001
355,0.6287048727759081
282,0.6245824001077134
338,0.35234169550495764
332,0.6275289650265767
347,0.6140981122734173
366,0.6096249333568617
83,0.6507352018138737
208,0.6325631048743812
480,0.6128542186944964
238,0.6421580900408409
328,0.6418829121406687
134,0.597782390119596
15,0.6733159415902075
373,0.598889820882995
126,0.6371012823159893
91,0.6777465241669509
2,0
45,0.6475523800461966
485,0.5725549276126685
385,0.6215697584502045
216,0.6103223524506677
205,0.632839290567718
231,0.6466756427460701
52,0.6419652258454295
250,0.6175345953792115
207,0.6240213721673732
331,0.6290033838919007
155,0.6020693086944642
53,0.6522958744640076
393,0.620173505461339
123,0.6115176788940082
495,0.6101858864194808
360,0.6298070232049675
214,0.6247026867524059
454,0.6355452253134841
273,0.6323835727676739
297,0.6779581955018004
400,0.6280253824197434
421,0.6099497097294113
109,0.6293173978261248
425,0.596052562944389
413,0.646662354998665
89,0.6334355741662749
279,0.6311142182964454
268,0.6349644212474087
225,0.627206943677713
337,0.5498324629006889
439,0.6066666784427185
300,0.6063872083197268
450,0.609705756895838
23,0.6570229712669059
194,0.6279881633719012
236,0.644738604240892
306,0.6298956735289942
67,0.6470054024899892
14,0.647062687743317
359,0.594566722891317
72,0.6459340355338329
158,0.6482581890477017
309,0.6235848501969633
492,0.6166366796382876
81,0.6452741207685839
441,0.6061746855883916
172,0.6538909603908675
339,0.6059246136639312
357,0.6213358389146978
108,0.590151508794157
79,0.6335227217446714
432,0.603643136406592
95,0.6386198102114166
445,0.5645184078394978
295,0.6318831690035639
237,0.6389720880579276
302,0.6286268592775749
363,0.5507497469770444
299,0.6173306573868175
253,0.6608733367930177
151,0.6455255906113683
382,0.6320375741364739
21,0.6548541098096988
93,0.6758973855122071
457,0.5425242422603872
317,0.6417951876498725
479,0.6262624260527629
369,0.6474197406412147
292,0.6127068557524039
154,0.6147715268113432
314,0.4946760972708222
54,0.6626194420657653
251,0.60462997042197
438,0.6085804941337297
