turtle-id,opinion-sd
97,0.275434208316404
349,0.23371932524095093
269,0.385969849051271
201,0.2831719493167482
187,0.32767611284572545
86,0.1341780977442683
119,0.3097393019302117
57,0.13474098032848858
46,0.27080101572832666
226,0.20707502848165202
189,0.33398561521451353
196,0.1754238974718107
153,0.33965392096091335
440,0.3317048058191441
135,0.21441798280241095
171,0.45340422822034765
447,0.37725136851937463
207,0.2697342576836272
250,0.2709063084371573
35,0.3229965093928208
438,0.3218562869740005
26,0.33534017009172695
72,0.27898348542801676
407,0.2788418271132209
299,0.29918151111283436
158,0.32141067406993606
376,0.282769796246474
384,0.2090953642000322
48,0.07162544278014518
64,0.27710589302601873
262,0.36786123225720574
479,0.30984504639245597
79,0.2382009177405044
18,0.3063011039423079
117,0.35895182177611257
450,0.3031821330086703
398,0.30085896048677574
287,0.3002029890398814
254,0.3026028566499458
460,0.2925065387292433
138,0.30951268029767326
459,0.26540628488276724
400,0.34284750939699293
338,0.09529234377833007
469,0.35880739350948915
62,0.4324840555337333
77,0.16075363861654376
198,0.3483702558425908
133,0.22885771872606692
105,0.29708575828871364
11,0.3887761939065615
192,0.25752014954831404
37,0.3380102962523878
259,0.3129856768908224
29,0.2933170225038158
180,0.4092253874558678
288,0.35532556270447907
67,0.3533238705576122
65,0.24932388924936688
76,0.12014200752670214
42,0.2803595567781078
95,0.3170055817240172
176,0.2511707258166736
253,0.34597171545020733
232,0.3948950527932737
275,0.2723038674131252
409,0.09699145078927288
13,0.3528852302796938
34,0.10709292351991397
385,0.2913835622019882
396,0.23186238221974315
495,0.29107124251897004
22,0.29069826920662034
145,0.31809649148841607
441,0.31025912609188566
127,0.34030312043581507
281,0.2330363256408152
47,0.3296704823259004
205,0.25720469995282436
458,0.29041571320107235
412,0.2663092414935793
386,0.2532665653628068
6,0.5500817206841255
434,0.2647457340496016
96,0.30929004354693657
312,0.38963320289383324
7,0.427589786985907
427,0.21162565544048031
239,0.2899621433168362
482,0.3433039525192546
90,0.32014095572033396
74,0.28219433803174065
39,0.3009539651568646
319,0.33957926743953154
499,0.27973225096008436
106,0.30262119815073146
363,0.2749690529726043
395,0.3029192013313812
9,0.2930345701877493
417,0.17218856835354057
324,0.06920381624796296
496,0.31488196688408254
374,0.32411807031435896
213,0.31525406600046885
366,0.09149205958158758
305,0.43397931980320037
109,0.3732176303097559
415,0.37154271005666023
402,0.3890320899058201
55,0.31006787057402724
98,0.33220936331026374
212,0.31017476736216726
388,0.271386911440516
121,0.313002828784805
332,0.3278326649878242
314,0.14826922225202308
186,0.3119982313751803
28,0.1591757526744399
132,0.3561979192728502
336,0.24363069461542758
351,0.31457446759981855
182,0.22890958291753574
157,0.31594677535257254
454,0.27556457402388007
94,0.10591437850536123
283,0.29932781221299487
63,0.3151660094019623
327,0.24868728718561608
