turtle-id,belief
19,0.15891293235890452
419,0.22427656539835972
211,0.13884531624945753
428,0.24802350122110114
142,-0.618140417655127
165,0.23543517623294527
434,0.19369871173430306
23,0.19001333251623648
298,0.1641185060337527
171,0.6159592118522906
88,0.127798353736612
478,0.8184902244812544
373,0.6310300255685966
227,0.657162902960376
309,0.08587773356405509
48,0.20779671397536423
374,-0.2191738741427612
117,-0.1276303336048456
92,0.08626716881413743
296,0.8415229923391525
293,-0.3135224427702878
180,0.08707445773122119
198,0.10978690015449691
195,-0.5108496165152344
454,0.2214038120051776
302,-0.7575629926560478
438,0.17845932056229663
455,0.10608788966817162
299,0.23281682250717387
418,0.5624286974229192
350,0.11650642816571438
135,0.22041676738887858
457,0.1908169978020678
301,-0.003119813175677489
17,0.05526144195675323
375,-0.5611679039764573
139,-0.24991117687536743
243,0.17243520556109512
354,-0.6021552821962826
107,0.20866250253250063
235,0.15792985724424632
215,-0.1623650453067735
206,-0.03763948781028222
36,0.094160521784497
8,0.22282648092567017
495,0.6114825895898134
274,0.19740255451100602
257,0.0016980625859013094
70,0.1849833535715651
486,0.22471690709478942
345,0.2431580672290354
159,0.27606481498232927
371,0.1750866093869546
349,0.12667342699330608
104,0.18025450119700856
297,0.12639877985142767
53,0.2784239210279409
44,-0.31704636402931374
186,-0.6366397360876083
429,0.15019749580856015
292,0.23716596550992855
473,0.2397546095271406
223,0.16309190525550968
9,0.20372594216681367
289,0.23999188123429377
382,0.19873464945740324
143,0.17674841797263355
26,-0.14007419928946832
233,0.22268273347062545
488,0.0190646872633019
338,0.29601604220258
94,0.1543567654623185
290,0.7182171190887576
326,-0.6176111432847579
467,0.23109648973313984
188,0.12755873957070293
405,-0.5991787773369107
242,0.11548626237606949
369,0.1271532933884536
154,-0.6436568177983927
182,0.6428157200423998
97,0.10447296599111869
163,-0.09099593472996532
465,0.12307423746471151
483,0.23854151361025866
246,0.28231174356857375
359,-0.6215260584112362
137,0.20221041537279355
459,0.14491227672599907
273,-0.5848488616034793
95,0.2762600854691256
12,0.17778440936020823
475,0.15443160820094984
356,0.10899210262292847
129,-0.6162902882147863
491,-0.9017577733124295
381,0.1977810198569234
80,-0.03804261525916844
131,0.17483784645818798
477,0.12100152897337554
331,0.04784781832497636
125,0.16093275144489108
34,-0.45499294226440223
170,0.2295016930702326
134,0.47124996242918005
445,0.109896497868084
175,0.09380762313348072
5,0.1906679719492123
66,0.2287582752499589
74,-0.7596958935652788
452,0.13749806539048517
160,0.29552032135718925
30,-0.6500119504875688
240,0.14263160699116048
252,0.20660823331373185
189,0.12525171292462003
358,0.22650082013151884
319,0.8522009771694886
43,0.12770227000462245
