turtle-id,opinion-sd
346,0.6551300987897856
438,0.5894743679866944
128,0.6507129975216474
99,0.5650706096745863
51,0.5983487361849915
44,0.633353449745607
53,0.5788116317771622
47,0.65511759130091
131,0.6298583268810362
387,0.5893124860171657
21,0.6477818023267394
256,0.6090335764711945
126,0.6407426196399609
74,0.6764639590631945
93,0.6780953633022507
163,0.6716836733197542
230,0.6357514246725043
250,0.7349695305079557
368,0.6353110527723375
497,0.61608733634663
408,0.684486165507565
371,0.5032371406047795
404,0.6584902120403847
350,0.5804023388035078
181,0.5479381766173184
82,0.6306549464898866
0,0
258,0.5975921041637048
16,0.6903347676927221
459,0.705484883012312
215,0.656189766682178
137,0.6238173132733267
437,0.6231888853780017
274,0.6349198751186632
261,0.6227828121365787
58,0.6916734940043117
171,0.6572151831415629
266,0.5775804803010373
68,0.6830363824775331
317,0.7954379840743626
281,0.6206019088343742
270,0.5300578065789904
395,0.6092423724540712
125,0.6194240966192381
300,0.6108343299934585
443,0.619228922106897
322,0.6310273490205551
117,0.6166301234002156
30,0.6282441779310335
321,0.6914901156755635
156,0.813317741439292
329,0.6443016750088477
367,0.632760955471299
298,0.6012834902091992
276,0.6323508462794919
296,0.6435929093716795
248,0.6974803822220664
285,0.648275872484915
212,0.5821472168687212
283,0.6761108837517572
466,0.5918155663656545
25,0.5877498637587739
439,0.5741138432742882
139,0.6548962888065907
249,0.6516286699814525
251,0.6361096803856497
496,0.6350086384581862
415,0.6185713715886508
17,0.66633904848582
290,0.6109607030798042
64,0.6644315719749533
115,0.6836804924836759
54,0.6732949489721936
310,0.6235883484753045
313,0.5848443209265827
60,0.6735642997532475
205,0.5994064879732325
154,0.5673778000507884
232,0.6447421312375713
233,0.703241134442897
183,0.6270078401597559
470,0.6437125935653258
486,0.6136957111286957
431,0.6007287468973868
225,0.6497632324003296
344,0.5729057658513711
323,0.6299189572349796
363,0.605449420269403
301,0.6336880505275145
463,0.6038807531911914
370,0.5954494720576509
364,0.5766474019953413
